genome_id	phaZ_count	best_evalue	best_pident	hit_refs
GCA_035622675.1	7	2.34e-20	45.8	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_035622375.1	1	3.64e-11	80.8	CAJ93939.1
GCA_035624235.1	1	5.9e-14	31.0	BAA33394.1
GCA_035623095.1	2	3.87e-12	67.7	UCA14981.1,WKZ88401.1
GCA_035623985.1	3	7.38e-20	32.7	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_035625815.1	2	1.73e-12	33.3	BAA33394.1,CAJ95805.1
GCA_035625625.1	1	1.23e-11	51.0	WKZ88401.1
GCA_035625725.1	3	1.43e-16	37.6	AAA87070.1,BAA19791.1,BAA35137.1
GCA_035627155.1	1	2.28e-14	36.1	UCA14981.1
GCA_035626335.1	2	1.65e-15	36.2	CAJ93939.1,UCA14981.1
GCA_035629195.1	2	7.82e-12	30.9	CAJ93939.1,WKZ88401.1
GCA_035627375.1	3	5.79e-18	45.0	BAA33394.1,UCA14981.1
GCA_035629025.1	4	1.62e-19	35.2	BAA33394.1,UCA14981.1
GCA_035629155.1	1	2.86e-16	32.2	CAJ93939.1
GCA_035627275.1	3	1.01e-19	32.5	BAA19791.1,BAA33394.1,BAA35137.1
GCA_035630595.1	2	2.86e-15	33.0	BAA33394.1,CAJ95805.1
GCA_035631735.1	3	1.38e-12	36.0	BAA33394.1,UCA14981.1,WKZ88401.1
GCA_035630415.1	1	4.87e-12	30.3	sp|P52090.1|PHA1_PAULE
GCA_035633375.1	3	2.5200000000000004e-21	88.0	BAA33394.1,UCA14981.1
GCA_035635915.1	1	2.82e-11	35.9	BAA32541.1
GCA_035637895.1	1	4.14e-11	39.6	sp|P52090.1|PHA1_PAULE
GCA_035636295.1	1	8.55e-18	43.4	UCA14981.1
GCA_035639115.1	3	1.08e-12	36.8	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_035642295.1	1	3.56e-11	36.8	CAJ93939.1
GCA_035642635.1	4	1.38e-18	38.5	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_035644375.1	1	5.91e-16	40.2	WP_207907290.1
GCA_035644415.1	1	3.64e-11	76.0	UCA14981.1
GCA_035645275.1	1	2.3e-11	31.9	WP_128854079.1
GCA_035644295.1	1	8.52e-17	31.8	sp|P52090.1|PHA1_PAULE
GCA_035645295.1	1	1.86e-11	37.5	sp|P52090.1|PHA1_PAULE
GCA_035645535.1	1	5.61e-11	31.6	UCA14981.1
GCA_035645515.1	1	2.53e-19	30.9	sp|P52090.1|PHA1_PAULE
GCA_035648435.1	1	1.25e-14	41.1	CAJ93939.1
GCA_035649875.1	3	1.08e-13	38.1	BAA33394.1,CAJ93939.1,UCA14981.1
GCA_035651255.1	2	4.77e-15	35.0	CAJ93939.1,WKZ88401.1
GCA_035651335.1	3	1.02e-12	33.6	CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_035652015.1	2	9.64e-15	41.3	CAJ93939.1,CAJ95805.1
GCA_035655255.1	2	3.8e-15	37.1	BAA33394.1,CAJ95805.1
GCA_035656735.1	2	8.64e-12	36.4	CAJ95805.1,UCA14981.1
GCA_035655635.1	1	9.09e-12	32.5	BAA33394.1
GCA_035655975.1	2	9.220000000000001e-21	33.5	BAA33394.1,UCA14981.1
GCA_035656495.1	2	4.74e-18	32.1	CAJ93939.1,WKZ88401.1
GCA_035687185.1	2	5.0599999999999993e-23	31.7	BAA33394.1,UCA14981.1
GCA_035691665.1	1	1.98e-12	33.9	WP_207907290.1
GCA_035690995.1	2	1.48e-17	41.3	CAJ93939.1,WKZ88401.1
GCA_035692045.1	1	7.17e-12	34.9	WKZ88401.1
GCA_035693405.1	2	3.08e-16	39.7	BAA33394.1,UCA14981.1
GCA_035693615.1	1	8.45e-12	31.8	CAJ95805.1
GCA_035699005.1	1	1.42e-11	76.9	CAJ95805.1
GCA_035699505.1	5	9.39e-17	37.5	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_035702065.1	4	8.74e-19	44.3	BAA33394.1,UCA14981.1
GCA_035701545.1	4	1.7e-13	39.1	CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_035702705.1	1	2.14e-14	33.0	BAA33394.1
GCA_035703125.1	1	8.82e-12	35.8	WKZ88401.1
GCA_035703755.1	3	1.62e-14	42.1	BAA33394.1,CAJ93939.1,UCA14981.1
GCA_035703725.1	2	3.63e-15	40.9	BAA33394.1,UCA14981.1
GCA_035710365.1	1	1.3e-13	31.8	sp|P52090.1|PHA1_PAULE
GCA_035709645.1	1	6.63e-11	31.5	BAA33394.1
GCA_035710145.1	1	2.9e-19	32.9	CAJ95805.1
GCA_035716845.1	2	9.58e-20	32.5	BAA33394.1,UCA14981.1
GCA_035718275.1	4	1.63e-15	36.6	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_035758865.1	2	2.84e-16	38.2	CAJ93939.1,WKZ88401.1
GCA_035719405.1	2	9.11e-15	31.1	BAA33394.1,UCA14981.1
GCA_035760345.1	2	1.02e-17	34.4	BAA33394.1,UCA14981.1
GCA_035759665.1	1	2.79e-13	31.9	WKZ88401.1
GCA_035760865.1	3	1.17e-22	34.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_035761045.1	2	2.38e-17	44.4	BAA33394.1,UCA14981.1
GCA_035765815.1	2	3.7400000000000005e-21	32.2	BAA33394.1,UCA14981.1
GCA_035906235.1	2	2.28e-11	54.8	CAJ95805.1,UCA14981.1
GCA_035911475.1	3	2.16e-20	35.3	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_035937415.1	2	4.87e-12	37.7	CAJ93939.1,WKZ88401.1
GCA_035938735.1	2	1.15e-16	37.6	CAJ93939.1,WKZ88401.1
GCA_035938775.1	4	4.01e-22	40.9	BAA33394.1,UCA14981.1
GCA_035942355.1	2	3.07e-14	31.3	CAJ93939.1,WKZ88401.1
GCA_035943485.1	3	2.76e-11	35.0	CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_035941355.1	3	1.42e-14	37.4	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_035944075.1	1	2.85e-13	40.2	WP_207907290.1
GCA_035944195.1	2	3.75e-18	31.6	CAJ93939.1,WKZ88401.1
GCA_035944695.1	2	1.02e-13	39.8	CAJ95805.1,WKZ88401.1
GCA_035948495.1	3	1.1e-14	39.8	CAJ93939.1,WKZ88401.1
GCA_035947815.1	3	2.61e-14	37.9	BAA33394.1,CAJ93939.1,UCA14981.1
GCA_035948995.1	4	9.06e-18	40.6	BAA33394.1,UCA14981.1
GCA_035996605.1	1	7.05e-14	30.9	BAA33394.1
GCA_035995725.1	2	3.87e-15	33.7	BAA33394.1,UCA14981.1
GCA_036000845.1	4	6.94e-16	39.3	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_036008325.1	4	1.59e-19	44.4	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_036006885.1	4	3.2900000000000002e-21	36.1	BAA33394.1,BAA35137.1,CAJ95805.1,UCA14981.1
GCA_036008685.1	1	1.77e-17	33.2	AAB02914.1
GCA_036008405.1	3	6.08e-15	43.2	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_036009485.1	2	6.790000000000001e-21	36.0	BAA33394.1,UCA14981.1
GCA_036009385.1	2	1.32e-23	37.2	BAA33394.1,UCA14981.1
GCA_036170695.1	1	1.01e-12	76.9	sp|P52090.1|PHA1_PAULE
GCA_036171375.1	3	2.1e-24	37.2	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036231565.1	1	1.03e-11	35.0	CAJ93939.1
GCA_036260035.1	1	6.53e-12	34.9	sp|P52090.1|PHA1_PAULE
GCA_036263315.1	4	8.37e-17	43.5	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_036264375.1	2	1.48e-15	38.6	CAJ93939.1,WKZ88401.1
GCA_036264295.1	5	1.5e-20	38.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036264535.1	4	1.62e-15	40.6	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_036265125.1	2	1.3e-16	39.3	CAJ93939.1,WKZ88401.1
GCA_036267795.1	1	1.81e-15	37.0	UCA14981.1
GCA_036268675.1	5	2.25e-17	37.6	CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036268425.1	3	1.56e-14	36.1	BAA33394.1,CAJ93939.1,UCA14981.1
GCA_036270655.1	1	2.72e-11	41.6	WKZ88401.1
GCA_036271015.1	1	1.19e-11	41.4	CAJ93939.1
GCA_036270555.1	5	4.47e-21	46.9	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036270895.1	4	1.4000000000000002e-22	44.9	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_036271355.1	2	2.26e-18	33.3	BAA33394.1,UCA14981.1
GCA_036271735.1	1	3.24e-11	30.5	WKZ88401.1
GCA_036272325.1	2	1.09e-11	36.4	BAA33394.1,UCA14981.1
GCA_036272715.1	4	4.98e-16	37.7	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036273175.1	1	3.21e-13	36.0	WKZ88401.1
GCA_036271855.1	6	1.1699999999999998e-23	41.9	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036273755.1	1	5.21e-12	30.0	BAA33394.1
GCA_036274775.1	1	2.38e-12	37.9	UCA14981.1
GCA_036275435.1	2	5.2500000000000005e-21	36.5	BAA33394.1,UCA14981.1
GCA_036275635.1	6	2.34e-20	65.9	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036275255.1	3	1.84e-19	42.2	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036278255.1	1	5.01e-18	36.5	sp|P52090.1|PHA1_PAULE
GCA_036276615.1	3	1.5e-16	39.8	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036279335.1	2	6.040000000000001e-21	37.6	BAA33394.1,UCA14981.1
GCA_036278575.1	1	4.71e-13	31.3	CAJ93939.1
GCA_036280035.1	2	8.7e-25	34.0	BAA33394.1,UCA14981.1
GCA_036279755.1	5	3.59e-13	80.0	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036281135.1	1	3.5e-16	31.1	sp|P52090.1|PHA1_PAULE
GCA_036280295.1	1	1.05e-11	35.2	WKZ88401.1
GCA_036353315.1	2	1.11e-20	46.5	BAA33394.1,UCA14981.1
GCA_036362785.1	2	2.41e-25	33.7	BAA33394.1,UCA14981.1
GCA_036375515.1	1	2.91e-11	35.5	CAJ93939.1
GCA_036376975.1	4	8.290000000000001e-21	33.6	BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCA_036377915.1	1	2.41e-14	31.9	sp|P52090.1|PHA1_PAULE
GCA_036380915.1	5	2.77e-16	38.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036383115.1	1	6.43e-14	31.7	WKZ88401.1
GCA_036384015.1	3	1.43e-18	35.8	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036384035.1	5	7.63e-14	73.1	CAJ93939.1,WKZ88401.1
GCA_036383995.1	2	1.97e-16	35.2	BAA33394.1,UCA14981.1
GCA_036384635.1	2	2.4e-20	40.0	BAA33394.1,UCA14981.1
GCA_036384755.1	2	2.68e-13	39.3	BAA33394.1,UCA14981.1
GCA_036383775.1	3	2.21e-19	44.9	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_036387215.1	1	1.57e-14	37.0	sp|P52090.1|PHA1_PAULE
GCA_036384875.1	3	1.3e-20	36.9	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036386715.1	3	7.9e-16	41.0	BAA33394.1,UCA14981.1,WP_243656647.1
GCA_036387635.1	2	2.16e-20	38.7	BAA33394.1,UCA14981.1
GCA_036389015.1	1	6.59e-11	32.8	WKZ88401.1
GCA_036390555.1	2	1.97e-13	39.1	BAA33394.1,UCA14981.1
GCA_036394355.1	1	2.6e-16	35.5	CAJ93939.1
GCA_036394655.1	1	2.36e-14	32.0	UCA14981.1
GCA_036394195.1	2	2.67e-17	39.6	CAJ93939.1,WKZ88401.1
GCA_036394575.1	2	1.2e-17	34.8	CAJ93939.1,WKZ88401.1
GCA_036395835.1	1	3.46e-14	30.8	CAJ95805.1
GCA_036397315.1	1	5.19e-11	35.2	CAJ95805.1
GCA_036398675.1	4	5.84e-15	38.7	BAA33394.1,UCA14981.1
GCA_036400035.1	1	2.24e-11	32.3	CAJ95805.1
GCA_036401155.1	2	2.45e-23	67.7	UCA14981.1,WP_207907290.1
GCA_036398815.1	1	2.66e-11	59.0	CAJ93939.1
GCA_036399735.1	2	8.08e-18	41.1	BAA33394.1,UCA14981.1
GCA_036402415.1	3	2.52e-14	37.3	CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036404915.1	2	4.84e-17	35.5	BAA33394.1,UCA14981.1
GCA_036402315.1	2	8.27e-14	41.6	BAA33394.1,UCA14981.1
GCA_036403795.1	5	3.07e-17	44.0	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036405035.1	2	1.03e-17	43.0	BAA33394.1,UCA14981.1
GCA_036490095.1	1	9.21e-11	44.4	UCA14981.1
GCA_036489765.1	2	2.18e-13	38.9	CAJ93939.1,WKZ88401.1
GCA_036489975.1	2	1.31e-12	36.2	CAJ93939.1,WKZ88401.1
GCA_036491275.1	3	2.28e-16	37.2	BAA33394.1,CAJ93939.1,WKZ88401.1
GCA_036491555.1	4	1.54e-25	35.2	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036491675.1	1	6.59e-12	33.9	CAJ93939.1
GCA_036494265.1	1	5.13e-12	37.0	CAJ93939.1
GCA_036493235.1	1	5.21e-11	64.9	BAA33394.1
GCA_036495265.1	1	3.18e-16	30.6	BAA33394.1
GCA_036494925.1	1	1.51e-12	48.6	CAJ93939.1
GCA_036496665.1	2	9.69e-13	33.3	BAA33394.1,UCA14981.1
GCA_036497875.1	2	2.04e-22	35.7	BAA33394.1,UCA14981.1
GCA_036498105.1	2	1.62e-16	42.6	CAJ93939.1,CAJ95805.1
GCA_036498625.1	1	2.13e-13	31.1	CAJ93939.1
GCA_036499085.1	5	1.38e-20	42.0	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036498945.1	2	1.25e-18	43.5	BAA33394.1,UCA14981.1
GCA_036500445.1	1	1.04e-13	36.2	WKZ88401.1
GCA_036501225.1	5	1.22e-22	42.3	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036500325.1	2	2.16e-22	32.6	BAA33394.1,UCA14981.1
GCA_036500605.1	4	1.1e-21	43.5	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036502765.1	4	2.34e-17	41.1	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036502445.1	2	4.41e-15	38.1	CAJ93939.1,WKZ88401.1
GCA_036503045.1	2	1.61e-20	36.4	BAA33394.1,UCA14981.1
GCA_036502945.1	5	2.82e-18	43.5	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036506355.1	2	1.86e-13	36.0	CAJ93939.1,UCA14981.1
GCA_036505865.1	1	1.62e-12	40.5	WKZ88401.1
GCA_036510675.1	5	2.49e-22	44.9	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036510135.1	2	3.08e-14	32.1	BAA33394.1,CAJ95805.1
GCA_036513695.1	1	7.24e-12	30.0	CAJ95805.1
GCA_036515815.1	2	1.94e-20	34.7	BAA33394.1,UCA14981.1
GCA_036516375.1	2	3.02e-13	36.4	BAA33394.1,UCA14981.1
GCA_036514415.1	5	3.98e-30	42.6	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036520715.1	1	1.09e-11	72.4	BAA33394.1
GCA_036519015.1	2	1.94e-19	32.7	CAJ93939.1,WKZ88401.1
GCA_036521435.1	2	5.74e-13	33.6	WKZ88401.1
GCA_036523095.1	4	7.030000000000001e-27	42.5	BAA33394.1,UCA14981.1
GCA_036524935.1	2	1.4e-15	40.5	BAA33394.1,UCA14981.1
GCA_036554625.1	2	1.47e-11	39.6	BAA33394.1,CAJ95805.1
GCA_036555745.1	3	1.46e-13	41.2	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036560425.1	1	4.52e-12	54.1	CAJ93939.1
GCA_036561245.1	1	5.07e-11	37.5	CAJ93939.1
GCA_036562635.1	1	6.78e-15	34.0	sp|P52090.1|PHA1_PAULE
GCA_036563155.1	2	3.25e-14	39.1	BAA33394.1,UCA14981.1
GCA_036561005.1	3	3.15e-16	36.4	AAA87070.1,BAA33394.1,UCA14981.1
GCA_036566165.1	2	1.97e-19	34.2	BAA33394.1,UCA14981.1
GCA_036566925.1	2	3.57e-24	35.7	BAA33394.1,UCA14981.1
GCA_036567205.1	2	3.25e-19	39.4	BAA33394.1,UCA14981.1
GCA_036568605.1	6	7.249999999999999e-24	35.8	AAA87070.1,BAA19791.1,BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036568945.1	2	2.96e-11	35.3	CAJ93939.1,WKZ88401.1
GCA_036569025.1	1	1.03e-15	31.8	AAA87070.1
GCA_036569545.1	1	5.62e-14	60.0	CAJ93939.1
GCA_036570425.1	3	5.86e-14	34.5	BAA33394.1,UCA14981.1,WKZ88401.1
GCA_036625225.1	1	1.15e-15	31.0	sp|P52090.1|PHA1_PAULE
GCA_036646255.1	3	4.61e-12	78.6	BAA33394.1,UCA14981.1
GCA_036675645.1	1	3.94e-20	38.9	WP_207907290.1
GCA_036676235.1	2	3.51e-16	33.2	BAA33394.1,UCA14981.1
GCA_036675435.1	3	4.72e-16	65.5	AAB02914.1,BAA35137.1,WP_207907290.1
GCA_036675035.1	2	6.63e-12	84.0	BAA33394.1,UCA14981.1
GCA_036675285.1	7	1.11e-18	77.4	BAA33394.1,CAJ95805.1,UCA14981.1,WP_243656647.1,sp|P52090.1|PHA1_PAULE
GCA_036677325.1	3	3.57e-19	35.7	BAA33394.1,UCA14981.1,WP_243656647.1
GCA_036723735.1	2	3.92e-15	43.8	BAA33394.1,UCA14981.1
GCA_036722755.1	2	4.06e-26	31.8	BAA33394.1,UCA14981.1
GCA_036724585.1	2	8.16e-20	36.1	BAA33394.1,UCA14981.1
GCA_036723545.1	1	4.76e-11	65.5	BAA33394.1
GCA_036723955.1	4	2.99e-14	40.9	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_036725985.1	6	6.95e-18	78.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036732825.1	2	2.56e-25	39.8	BAA33394.1,UCA14981.1
GCA_036734345.1	2	1.41e-11	59.0	CAJ95805.1,UCA14981.1
GCA_036733505.1	2	2.27e-17	43.9	CAJ93939.1,WKZ88401.1
GCA_036735785.1	2	3.02e-15	35.0	BAA33394.1,UCA14981.1
GCA_036746875.1	3	1.91e-16	32.7	CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_036746335.1	2	2.79e-15	40.5	CAJ93939.1,WKZ88401.1
GCA_036758645.1	3	6.68e-19	38.2	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036746135.1	1	2.09e-16	40.0	CAJ93939.1
GCA_036769205.1	1	5.12e-14	33.6	WP_207907290.1
GCA_036770645.1	1	5.88e-12	36.3	CAJ93939.1
GCA_036770845.1	3	4.26e-13	60.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036782955.1	1	8.01e-12	30.6	CAJ93939.1
GCA_036786185.1	4	3.6e-18	42.5	BAA33394.1,UCA14981.1
GCA_036787045.1	2	2.96e-13	37.0	BAA33394.1,UCA14981.1
GCA_036788315.1	2	2.97e-12	48.6	UCA14981.1,WKZ88401.1
GCA_036795145.1	2	6.11e-14	31.3	CAJ95805.1,WKZ88401.1
GCA_036803045.1	2	2.72e-13	38.2	BAA33394.1,UCA14981.1
GCA_036804125.1	2	2.39e-12	36.7	BAA33394.1,UCA14981.1
GCA_036821625.1	2	1.27e-13	32.6	BAA33394.1,UCA14981.1
GCA_036821105.1	1	2.72e-14	32.5	CAJ95805.1
GCA_036823975.1	4	8.15e-15	37.0	BAA33394.1,CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_036824045.1	4	1.32e-12	76.9	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_036826495.1	2	5.48e-19	42.2	BAA33394.1,UCA14981.1
GCA_036834025.1	4	3.61e-13	74.2	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_036833615.1	2	6.3e-20	32.3	BAA33394.1,CAJ95805.1
GCA_036834985.1	2	1.68e-29	38.5	BAA33394.1,UCA14981.1
GCA_036844405.1	2	2.66e-14	38.6	BAA33394.1,UCA14981.1
GCA_036845025.1	2	3.96e-12	34.0	BAA33394.1,UCA14981.1
GCA_036946295.1	1	1.49e-12	34.8	CAJ93939.1
GCA_036960845.1	1	1.26e-13	39.3	CAJ93939.1
GCA_036960915.1	1	7.99e-13	69.2	WKZ88401.1
GCA_037033225.1	1	4.47e-12	35.1	BAA33394.1
GCA_037044955.1	2	1.17e-14	39.0	CAJ93939.1,WKZ88401.1
GCA_037127635.1	1	5.55e-15	35.7	UCA14981.1
GCA_037129175.1	1	3.74e-12	30.2	BAA33394.1
GCA_037134015.1	2	3.63e-17	42.3	BAA33394.1,UCA14981.1
GCA_037137465.1	2	5.75e-19	42.6	BAA33394.1,UCA14981.1
GCA_037133835.1	1	9.75e-11	51.1	BAA33394.1
GCA_037139315.1	3	9.5e-13	76.9	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_037139995.1	1	3.19e-12	40.6	BAA33394.1
GCA_037140415.1	2	2.76e-24	39.0	BAA33394.1,UCA14981.1
GCA_037145635.1	2	9.04e-21	32.9	BAA33394.1,UCA14981.1
GCA_037190565.1	1	4.3e-19	36.7	CAJ93939.1
GCA_037146575.1	3	7.18e-24	42.9	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_037143475.1	3	1.53e-15	76.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_037190825.1	1	4.49e-12	37.9	UCA14981.1
GCA_037190765.1	1	2.7e-14	42.3	CAJ93939.1
GCA_037147415.1	1	1.44e-11	33.6	WKZ88401.1
GCA_037200045.1	1	1.79e-11	38.3	CAJ93939.1
GCA_037200505.1	2	8.87e-12	43.8	BAA33394.1,WKZ88401.1
GCA_037200865.1	5	4.29e-17	38.5	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_037200985.1	1	2.83e-16	31.1	CAJ93939.1
GCA_037200445.1	4	1.15e-19	42.0	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_037442465.1	2	9.679999999999999e-24	48.2	BAA33394.1,UCA14981.1
GCA_037442725.1	2	3.13e-13	76.9	BAA33394.1,UCA14981.1
GCA_037443705.1	1	8.98e-11	35.5	UCA14981.1
GCA_037445795.1	2	4.25e-22	34.4	BAA33394.1,UCA14981.1
GCA_037445025.1	5	1.26e-18	36.3	BAA33394.1,CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_037446035.1	1	3.97e-25	30.6	BAA33394.1
GCA_037720315.1	2	6.58e-12	63.6	BAA33394.1,UCA14981.1
GCA_037892385.1	1	5.28e-15	31.9	AAB02914.1
GCA_037860595.1	1	8.1e-19	55.1	sp|P52090.1|PHA1_PAULE
GCA_037915775.1	3	4.67e-18	40.0	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_037968495.1	3	4.34e-16	35.5	CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_037968455.1	2	3.59e-11	69.7	BAA33394.1,UCA14981.1
GCA_038070435.1	1	6.640000000000001e-27	31.7	AAB02914.1
GCA_038116745.1	4	3.39e-14	34.5	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCA_038124075.1	1	9.21e-20	32.7	CAJ93939.1
GCA_038120765.1	2	1.05e-16	34.2	CAJ93939.1,WKZ88401.1
GCA_038141705.1	3	7.72e-13	69.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_038142605.1	2	5.51e-12	32.1	CAJ93939.1,WKZ88401.1
GCA_038145425.1	1	1.91e-12	36.0	UCA14981.1
GCA_038147895.1	3	4.6300000000000004e-21	58.1	BAA32541.1
GCA_038152725.1	1	7.28e-14	30.2	CAJ95805.1
GCA_038203035.1	3	5.94e-13	36.5	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_038199755.1	1	3.93e-12	31.3	WP_243656647.1
GCA_038204335.1	1	4.07e-11	44.2	UCA14981.1
GCA_038205755.1	3	1.24e-19	37.1	BAA33394.1,UCA14981.1,sp|P52090.1|PHA1_PAULE
GCA_038206535.1	2	7.09e-12	54.3	CAJ93939.1,WKZ88401.1
GCA_038206915.1	3	1.34e-19	35.1	BAA33394.1,CAJ93939.1,UCA14981.1
GCA_038206765.1	2	1.67e-15	34.5	BAA19791.1,BAA35137.1
GCA_038209095.1	1	4.75e-11	37.3	CAJ93939.1
GCA_038208825.1	1	2.93e-13	30.3	CAJ95805.1
GCA_038207945.1	4	9.92e-19	36.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_038207855.1	2	7.89e-25	35.1	BAA33394.1,UCA14981.1
GCA_038207625.1	1	6.79e-14	31.2	BAA33394.1
GCA_038208175.1	2	6.16e-13	84.6	BAA33394.1,UCA14981.1
GCA_038209585.1	2	1.27e-12	36.7	BAA33394.1,UCA14981.1
GCA_038213665.1	2	7.25e-12	66.7	BAA33394.1,UCA14981.1
GCA_038216465.1	1	1.97e-11	32.4	UCA14981.1
GCA_038222295.1	4	1.7400000000000003e-21	33.3	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_038221665.1	5	1.16e-15	36.8	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_038224985.1	1	2.77e-11	60.5	CAJ93939.1
GCA_038227445.1	2	2.7e-18	43.6	BAA33394.1,UCA14981.1
GCA_038227865.1	5	5.120000000000001e-22	43.9	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_038230475.1	2	1.99e-11	32.7	BAA33394.1,WKZ88401.1
GCA_038234045.1	4	3.84e-24	79.2	BAA33394.1,UCA14981.1
GCA_038235795.1	3	6.87e-17	37.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_038234445.1	2	4.06e-31	35.6	BAA33394.1,UCA14981.1
GCA_038236935.1	6	1.09e-24	35.6	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_038236135.1	1	5.32e-11	38.3	BAA33394.1
GCA_038237055.1	2	9.28e-20	34.8	BAA33394.1,UCA14981.1
GCA_038236905.1	3	7.8e-16	37.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_038237415.1	2	9.05e-12	84.0	CAJ93939.1,WKZ88401.1
GCA_038242455.1	2	2.26e-16	39.8	BAA33394.1,UCA14981.1
GCA_038240725.1	3	1.2e-14	35.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_038242345.1	3	6.59e-18	38.6	BAA33394.1,CAJ93939.1,WKZ88401.1
GCA_038241485.1	3	3.57e-21	34.6	AAA87070.1,CAJ93939.1,WKZ88401.1
GCA_038242795.1	2	7.29e-25	33.8	BAA19791.1,BAA35137.1
